protocol,load_mode,lambda_base,lambda_effective,M,Tp_us,best_q,stable_fraction,n_arrived,n_arrived_ci95,n_completed,n_completed_ci95,n_censored,n_censored_ci95,final_backlog,final_backlog_ci95,mean_delay_us,mean_delay_us_ci95,mean_queue_delay_us,mean_queue_delay_us_ci95,mean_access_delay_us,mean_access_delay_us_ci95,conditional_mean_delay_us,conditional_mean_delay_us_ci95,p50_delay_us,p50_delay_us_ci95,p95_delay_us,p95_delay_us_ci95,p99_delay_us,p99_delay_us_ci95,conditional_p50_delay_us,conditional_p50_delay_us_ci95,conditional_p95_delay_us,conditional_p95_delay_us_ci95,conditional_p99_delay_us,conditional_p99_delay_us_ci95,mean_boundary_wait_us,mean_boundary_wait_us_ci95,mean_difs_wait_us,mean_difs_wait_us_ci95,mean_probability_wait_us,mean_probability_wait_us_ci95,mean_busy_nav_wait_us,mean_busy_nav_wait_us_ci95,mean_collision_delay_us,mean_collision_delay_us_ci95,mean_control_delay_us,mean_control_delay_us_ci95,mean_data_delay_us,mean_data_delay_us_ci95,mean_other_access_delay_us,mean_other_access_delay_us_ci95,arrival_rate_pkt_s,arrival_rate_pkt_s_ci95,goodput_pkt_s,goodput_pkt_s_ci95,normalized_offered_units_s,normalized_offered_units_s_ci95,normalized_goodput_units_s,normalized_goodput_units_s_ci95,goodput_bit_s,goodput_bit_s_ci95,payload_airtime,payload_airtime_ci95,mean_system_packets,mean_system_packets_ci95,mean_waiting_packets,mean_waiting_packets_ci95,mean_service_packets,mean_service_packets_ci95,backlog_slope_pkt_s,backlog_slope_pkt_s_ci95,completion_ratio,completion_ratio_ci95,little_relative_error,little_relative_error_ci95,jain_fairness,jain_fairness_ci95,attempts_total,attempts_total_ci95,retransmissions_completed_cohort,retransmissions_completed_cohort_ci95,mean_attempts_completed,mean_attempts_completed_ci95,collision_waste_us_total,collision_waste_us_total_ci95,collision_channel_time_us_total,collision_channel_time_us_total_ci95,collision_tx_airtime_us_total,collision_tx_airtime_us_total_ci95,collision_channel_time_us_measure,collision_channel_time_us_measure_ci95,collision_tx_airtime_us_measure,collision_tx_airtime_us_measure_ci95,condition_elapsed_s,timeout_exceeded,result_source,rerun_replaced
sb_cb,fixed_payload,5,5,1,190,0.2,1,199.5,209.652378146882,199.5,209.652378146882,0,0,0,0,437.722753491196,28.3469101563339,0,0,437.722753491196,28.3469101563339,437.722753491196,28.3469101563339,410,0,602.125,468.541299646441,877.625,518.730808354327,410,0,602.125,468.541299646441,877.625,518.730808354327,0,0,15.5299408014572,0.556909019060483,22.086938372799,14.3663240025169,13.505806010929,21.6326607274012,6.60006830601093,7.09516555452378,190,0,190,0,0,0,199.5,209.652378146882,199.5,209.652378146882,199.5,209.652378146882,199.5,209.652378146882,NaN,NaN,0.037905,0.0398339518479077,0.0873625,0.0974248248146195,0.0492675,0.0575908729667118,0.038095,0.0398339518479077,-0.019014019014019,0.378518217608862,1,0,7.30179301684439e-17,9.27780770131956e-16,0.834545017314352,0.325685107353643,249.5,82.5903307851355,7,0,1.03532938676381,0.0371272679373654,600,2922.42708932018,547.5,2573.00645907538,600,2922.42708932018,290,0,310,0,63.9388102,0,corrected_q_rerun,1
s7_clean,fixed_payload,5,5,1,190,1,1,199.5,209.652378146882,192,304.948913668193,7.5,95.2965355213102,7.5,95.2965355213102,410.272817460317,12.1137527296268,0,0,410.272817460317,12.1137527296268,410.272817460317,12.1137527296268,392.5,6.35310236808735,538.85,741.407046355792,705.15,570.127406512159,392.5,6.35310236808735,538.85,741.407046355792,705.15,570.127406512159,3.91865079365079,2.44544019723997,36,0,0,0,18.3541666666667,14.5591929268668,0,0,162,0,190,0,0,0,199.5,209.652378146882,192,304.948913668193,199.5,209.652378146882,192,304.948913668193,NaN,NaN,0.03648,0.0579402935969566,1.993382,24.204926130066,1.956902,24.2628664236629,0.03648,0.0579402935969566,12.3041943041943,156.240350972107,0.959016393442623,0.520746095744864,0.490347919818259,6.23046106116817,0.830088495575221,0.382310584982247,29149,367247.435489657,0,0,1,0,1821960,23150196.7811208,235651.5,2994236.20538667,1821960,23150196.7811208,76546.5,972615.500837596,390015,4955610.44017917,6.7066827,0,original_stable,0
s7_busy,fixed_payload,5,5,1,190,0.5,1,199.5,209.652378146882,199.5,209.652378146882,0,0,0,0,1283.72973588342,618.817050742948,1.97685185185185,25.1182843627157,1281.75288403157,643.935335105664,1283.72973588342,618.817050742948,943,266.830299459669,3327.1,4126.97529830954,5213.725,16964.8798465747,943,266.830299459669,3327.1,4126.97529830954,5213.725,16964.8798465747,3.88847146326655,2.88772996982962,67.0546448087432,30.3421391787341,17.2984972677596,23.910924896285,701.765368852459,456.030374696171,139.745901639344,136.539626304304,162,0,190,0,0,0,199.5,209.652378146882,199,216.00548051497,199.5,209.652378146882,199,216.00548051497,NaN,NaN,0.03781,0.0410410412978443,0.25491,0.150644763352087,0.2171,0.109603722054243,0.03781,0.0410410412978443,-0.0494580494580496,0.262485039924938,1,0,0.00160663885391719,0.0204142822149649,0.835225481876591,0.317038985310117,444,177.886866306446,171,12.7062047361747,1.86262902246509,0.84283719940928,118408.5,10006.1362297376,54400.5,8405.15443297956,118408.5,10006.1362297376,45958.5,7604.66353460056,100012.5,10806.6271281166,38.5876825,0,original_stable,0
sf_cf,fixed_payload,5,2.5,2,380,0.5,1,98.5,146.121354466009,98.5,146.121354466009,0,0,0,0,997.128787878788,69.4028304150153,0,0,997.128787878788,69.4028304150153,997.128787878788,69.4028304150153,770,254.124094723494,2472.625,2511.06371098652,3786.95,2045.0636522873,770,254.124094723494,2472.625,2511.06371098652,3786.95,2045.0636522873,193.748432601881,37.8099211467517,0,0,399.198537095089,200.046381149367,0,0,24.1818181818182,307.259132711134,0,0,380,0,0,0,98.5,146.121354466009,98.5,146.121354466009,197,292.242708932018,197,292.242708932018,NaN,NaN,0.03743,0.0555261146970834,0.09828,0.152537987857777,0.05819,0.0632133685624691,0.04009,0.0893246192953081,0.141120141120141,1.56621918681902,1,0,8.04276314564732e-17,1.02192995173155e-15,0.771161686896981,0.369786940357253,125,241.417889987319,7,88.9434331532229,1.06363636363636,0.808576665029298,1710,21727.6100988587,1710,21727.6100988587,3420,43455.2201977175,1330,16899.2522991123,2660,33798.5045982247,0.4599516,0,original_stable,0
sf_cb,fixed_payload,5,2.5,2,380,0.5,1,98.5,146.121354466009,98.5,146.121354466009,0,0,0,0,893.581765935214,2.4263938511345,0,0,893.581765935214,2.4263938511345,893.581765935214,2.4263938511345,783.75,270.006850643712,1470.875,52.4130945367235,2096.025,2591.74811106124,783.75,270.006850643712,1470.875,52.4130945367235,2096.025,2591.74811106124,109.251044932079,26.2654644925158,0,0,200.055903866249,149.719454239785,10.8202716823406,81.9862217825274,3.45454545454545,43.8941618158762,190,0,380,0,0,0,98.5,146.121354466009,98.5,146.121354466009,197,292.242708932018,197,292.242708932018,NaN,NaN,0.03743,0.0555261146970834,0.08802,0.130810377758918,0.05059,0.0752842630618351,0.03743,0.0555261146970834,0.0306420306420306,0.303195760610361,1,0,0,0,0.771161686896981,0.369786940357253,118,152.474456834096,2,25.4124094723494,1.01818181818182,0.231021904294085,190,2414.17889987319,190,2414.17889987319,380,4828.35779974638,190,2414.17889987319,380,4828.35779974638,0.3236551,0,original_stable,0
sb_cf,fixed_payload,5,2.5,2,380,0.01,1,98.5,146.121354466009,98.5,146.121354466009,0,0,0,0,1011.64393939394,529.713974720979,0,0,1011.64393939394,529.713974720979,1011.64393939394,529.713974720979,708.75,15.8827559202184,2271.875,4979.24398098844,6030.17499999999,8807.62346799773,708.75,15.8827559202184,2271.875,4979.24398098844,6030.17499999999,8807.62346799773,0,0,17.8612852664577,3.49520208651829,540.728578892372,628.973730841818,0.568181818181818,7.21943450919017,72.4858934169279,88.5451195251296,0,0,380,0,0,0,98.5,146.121354466009,97,139.768252097922,197,292.242708932018,194,279.536504195843,NaN,NaN,0.03703,0.0509518809920605,0.0982825,0.0849092131494874,0.0540325,0.0146439009584413,0.04425,0.0702653121910461,0.123786123786124,1.21179195748094,1,0,0.00845918279684408,0.101935547497264,0.772008660303994,0.258986048285498,138,203.299275778795,19,50.8248189446988,1.19075235109718,0.233013472434552,8360,28970.1467984783,6217.5,12293.253082249,8360,28970.1467984783,5335,5908.38520232123,7220,19313.4311989855,20.3854912,0,corrected_q_rerun,1
sb_cb,fixed_payload,5,2.5,2,380,1,1,98.5,146.121354466009,98.5,146.121354466009,0,0,0,0,602.46368861024,74.3883893266491,0,0,602.46368861024,74.3883893266491,602.46368861024,74.3883893266491,585,0,700,1461.21354466009,1124.1,128.332667835353,585,0,700,1461.21354466009,1124.1,128.332667835353,0,0,15.2225705329154,0.637301804949204,0,0,16.0240334378265,73.6216355925691,1.21708463949843,0.129451929130307,190,0,380,0,0,0,98.5,146.121354466009,98.5,146.121354466009,197,292.242708932018,197,292.242708932018,NaN,NaN,0.03743,0.0555261146970834,0.05941,0.0953600665449911,0.02198,0.0398339518479077,0.03743,0.0555261146970834,0.0502860502860503,0.413892326968481,1,0,0,0,0.771161686896981,0.369786940357253,118,139.768252097922,1.5,6.35310236808735,1.01483803552769,0.0424867869966121,40,254.124094723494,40,254.124094723494,40,254.124094723494,30,127.062047361747,30,127.062047361747,13.3587254,0,original_stable,0
s7_clean,fixed_payload,5,2.5,2,380,0.5,1,98.5,146.121354466009,98.5,146.121354466009,0,0,0,0,608.306739811912,85.3924671587713,0,0,608.306739811912,85.3924671587713,608.306739811912,85.3924671587713,587.75,22.2358582883057,720.5,1251.56116651321,1134.335,18.6145899385064,587.75,22.2358582883057,720.5,1251.56116651321,1134.335,18.6145899385064,3.7858934169279,3.41354779275916,36,0,8.79310344827586,2.62886994541545,17.7277429467085,79.3500494205969,0,0,162,0,380,0,0,0,98.5,146.121354466009,98.5,146.121354466009,197,292.242708932018,197,292.242708932018,NaN,NaN,0.03743,0.0555261146970834,0.0599955,0.0972977627672577,0.0225655,0.0417716480701743,0.03743,0.0555261146970834,0.0502860502860503,0.413892326968481,1,0,1.68855198939851e-16,4.60939073836406e-16,0.771161686896981,0.369786940357253,116,127.062047361747,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4.8568374,0,original_stable,0
s7_busy,fixed_payload,5,2.5,2,380,0.5,1,98.5,146.121354466009,98.5,146.121354466009,0,0,0,0,1636.89529780564,1076.5063101025,0,0,1636.89529780564,1076.5063101025,1636.89529780564,1076.5063101025,1284.25,270.006850643712,3942.2,9082.39514541769,4972.19,11389.9689875544,1284.25,270.006850643712,3942.2,9082.39514541769,4972.19,11389.9689875544,3.7858934169279,3.41354779275916,59.2532915360502,74.6360076321133,16.1473354231975,2.74836403384342,911.068965517241,659.846356299279,104.639811912226,335.86203434451,162,0,380,0,0,0,98.5,146.121354466009,98,139.768252097922,197,292.242708932018,196,279.536504195843,NaN,NaN,0.03724,0.0531119357972102,0.1606475,0.32538684398633,0.1234075,0.27227490818912,0.03724,0.0531119357972102,0.24960624960625,1.49783432454407,1,0,0.00838093806374019,0.106489914919082,0.773502311493703,0.399527395693732,191,406.59855155759,65.5,298.595811300105,1.64592476489028,2.07322243422537,74056.5,14809.0816200116,34272,7204.41808541105,74056.5,14809.0816200116,28633.5,10006.1362297376,61803,19211.7815610961,24.4127481,0,original_stable,0
sf_cf,fixed_payload,5,1.66666666666667,3,570,0.5,1,67,127.062047361747,67,127.062047361747,0,0,0,0,1327.68910913648,1077.06725348787,0,0,1327.68910913648,1077.06725348787,1327.68910913648,1077.06725348787,1125,254.124094723494,2590.75,1972.63828529114,4295.725,4859.17034623156,1125,254.124094723494,2590.75,1972.63828529114,4295.725,4859.17034623156,265.221576668945,289.262294765718,0,0,472.467532467532,1112.2054535301,0,0,20,254.124094723494,0,0,570,0,0,0,67,127.062047361747,67,127.062047361747,201,381.186142085241,201,381.186142085241,NaN,NaN,0.03819,0.0724253669961958,0.0881075,0.0965353904830872,0.0487775,0.0385950968861307,0.03933,0.0579402935969566,0.114648114648115,0.573609480219351,1,0,0,0,0.702849141604773,0.930068505085818,80,127.062047361747,2,25.4124094723494,1.03508771929825,0.445831745128937,570,7242.53669961958,570,7242.53669961958,1140,14485.0733992392,570,7242.53669961958,1140,14485.0733992392,0.4278003,0,original_stable,0
sf_cb,fixed_payload,5,1.66666666666667,3,570,1,1,67,127.062047361747,67,127.062047361747,0,0,0,0,873.793005240374,144.048526352293,0,0,873.793005240374,144.048526352293,873.793005240374,144.048526352293,862.5,95.2965355213102,1017.75,987.90741823758,1360.35,1323.3512232726,862.5,95.2965355213102,1017.75,987.90741823758,1360.35,1323.3512232726,113.793005240374,144.048526352293,0,0,0,0,0,0,0,0,190,0,570,0,0,0,67,127.062047361747,67,127.062047361747,201,381.186142085241,201,381.186142085241,NaN,NaN,0.03819,0.0724253669961958,0.0586575,0.120677179481819,0.0204675,0.0482518124856233,0.03819,0.0724253669961958,0.0766680766680767,0.719527681327782,1,0,7.05745921878278e-17,8.96735217510575e-16,0.702849141604773,0.930068505085818,78,152.474456834096,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.2554243,0,original_stable,0
sb_cf,fixed_payload,5,1.66666666666667,3,570,0.01,1,67,127.062047361747,67,127.062047361747,0,0,0,0,1328.55946684894,1847.50214421799,0,0,1328.55946684894,1847.50214421799,1328.55946684894,1847.50214421799,980,254.124094723494,3571.875,8387.6834014673,5711.825,27946.344351861,980,254.124094723494,3571.875,8387.6834014673,5711.825,27946.344351861,0,0,17.5666438824334,29.2685645665815,637.291524265209,627.645694307249,6.16883116883117,78.3824318140647,97.5324675324675,1112.2054535301,0,0,570,0,0,0,67,127.062047361747,67,127.062047361747,201,381.186142085241,201,381.186142085241,NaN,NaN,0.03819,0.0724253669961958,0.0904675,0.292592129562263,0.0448675,0.133256322170632,0.0456,0.159335807391631,0.16009216009216,1.2522739662524,1,0,0,0,0.702849141604773,0.930068505085818,91,304.948913668193,13,152.474456834096,1.17110959216222,1.9512376377721,7410,86910.4403954349,5200,58829.7279284888,7410,86910.4403954349,5200,58829.7279284888,7410,86910.4403954349,19.917982,0,corrected_q_rerun,1
sb_cb,fixed_payload,5,1.66666666666667,3,570,1,1,67,127.062047361747,67,127.062047361747,0,0,0,0,792.024379129642,88.1386200029255,0,0,792.024379129642,88.1386200029255,792.024379129642,88.1386200029255,775,0,867.625,1053.02671751047,1308.325,486.9652965139,775,0,867.625,1053.02671751047,1308.325,486.9652965139,0,0,15,0,0,0,17.0243791296423,88.1386200029252,0,0,190,0,570,0,0,0,67,127.062047361747,67,127.062047361747,201,381.186142085241,201,381.186142085241,NaN,NaN,0.03819,0.0724253669961958,0.053135,0.106541526712825,0.014945,0.0341161597166291,0.03819,0.0724253669961958,0.0647940647940648,0.423955651182856,1,0,0,0,0.702849141604773,0.930068505085818,78,152.474456834096,0,0,1,0,0,0,0,0,0,0,0,0,0,0,12.2027712,0,original_stable,0
s7_clean,fixed_payload,5,1.66666666666667,3,570,1,1,67,127.062047361747,67,127.062047361747,0,0,0,0,788.749601275917,88.6597220426863,0,0,788.749601275917,88.6597220426863,788.749601275917,88.6597220426863,772,0,864.475,1033.3321001694,1303.355,498.273818729094,772,0,864.475,1033.3321001694,1303.355,498.273818729094,3.77489177489177,1.37513038270289,36,0,0,0,16.9747095010253,87.2845916599834,0,0,162,0,570,0,0,0,67,127.062047361747,67,127.062047361747,201,381.186142085241,201,381.186142085241,NaN,NaN,0.03819,0.0724253669961958,0.052916,0.10616034057074,0.014726,0.0337349735745438,0.03819,0.0724253669961958,0.0647940647940648,0.423955651182856,1,0,7.78583728361934e-17,9.89284425682096e-16,0.702849141604773,0.930068505085818,78,152.474456834096,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3.6179673,0,original_stable,0
s7_busy,fixed_payload,5,1.66666666666667,3,570,0.5,1,67,127.062047361747,67,127.062047361747,0,0,0,0,2248.75917065391,1340.33234649218,0,0,2248.75917065391,1340.33234649218,2248.75917065391,1340.33234649218,2026.5,222.358582883057,5302.775,7561.78009361598,7692.265,9160.22064942672,2026.5,222.358582883057,5302.775,7561.78009361598,7692.265,9160.22064942672,3.77489177489177,1.37513038270289,61.4887218045113,2.86606121868603,17.3838004101162,21.8732581189719,1319.41250854409,1335.59755545868,114.699248120301,12.897275484087,162,0,570,0,0,0,67,127.062047361747,67,127.062047361747,201,381.186142085241,201,381.186142085241,NaN,NaN,0.03819,0.0724253669961958,0.149612,0.195929677031814,0.111422,0.123504310035618,0.03819,0.0724253669961958,0.217674217674218,1.39735355700963,1,0,0,0,0.702849141604773,0.930068505085818,133.5,235.064787619232,47.5,95.2965355213102,1.70802005012531,0.0796128116301669,54967.5,14008.5907216326,25641,4002.45449189503,54967.5,14008.5907216326,22018.5,400.245449189503,47187,3201.96359351602,18.4830251,0,original_stable,0
sf_cf,fixed_payload,5,1.25,4,760,0.5,1,48.5,82.5903307851355,48.5,82.5903307851355,0,0,0,0,2006.920995671,1650.50024183914,0,0,2006.920995671,1650.50024183914,2006.920995671,1650.50024183914,1642.5,2064.75826962839,4072.625,6208.56928921336,6605.87500000001,26757.678898792,1642.5,2064.75826962839,4072.625,6208.56928921336,6605.87500000001,26757.678898792,428.522727272727,241.129112606952,0,0,776.943722943723,1364.89941265558,0,0,41.4545454545455,526.729941790515,0,0,760,0,0,0,48.5,82.5903307851355,48.5,82.5903307851355,194,330.361323140542,194,330.361323140542,NaN,NaN,0.03686,0.062768651396703,0.09818,0.245801530621299,0.05904,0.154062732426118,0.03914,0.0917387981951813,0.26052026052026,3.59977305116923,1,0,0,0,0.609555592177543,0.911679263686804,59,114.355842625572,3,38.1186142085241,1.05454545454545,0.693065712882256,1140,14485.0733992392,1140,14485.0733992392,2280,28970.1467984783,1140,14485.0733992392,2280,28970.1467984783,0.3917581,0,original_stable,0
sf_cb,fixed_payload,5,1.25,4,760,1,1,48.5,82.5903307851355,48.5,82.5903307851355,0,0,0,0,1063.78896103896,70.8329660130247,0,0,1063.78896103896,70.8329660130247,1063.78896103896,70.8329660130247,1056.25,79.4137796010918,1142.875,115.944118217594,1566.125,3762.62487749974,1056.25,79.4137796010918,1142.875,115.944118217594,1566.125,3762.62487749974,113.788961038961,70.8329660130258,0,0,0,0,0,0,0,0,190,0,760,0,0,0,48.5,82.5903307851355,48.5,82.5903307851355,194,330.361323140542,194,330.361323140542,NaN,NaN,0.03686,0.062768651396703,0.05163,0.0912940810294152,0.01477,0.0285254296327122,0.03686,0.062768651396703,0.0864660864660865,1.39262684412106,1,0,5.89891516101949e-17,7.49528237572386e-16,0.609555592177543,0.911679263686804,56,76.2372284170482,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.2350716,0,original_stable,0
sb_cf,fixed_payload,5,1.25,4,760,0.005,1,48.5,82.5903307851355,48.5,82.5903307851355,0,0,0,0,2182.15909090909,4315.77794959388,0,0,2182.15909090909,4315.77794959388,2182.15909090909,4315.77794959388,1646.25,270.006850643712,6434.375,34616.4665281159,7855.625,46512.6507123595,1646.25,270.006850643712,6434.375,34616.4665281159,7855.625,46512.6507123595,0,0,18,38.1186142085241,1252.15909090909,2346.3162154868,0,0,152,1931.34311989855,0,0,760,0,0,0,48.5,82.5903307851355,48.5,82.5903307851355,194,330.361323140542,194,330.361323140542,NaN,NaN,0.03686,0.062768651396703,0.1080425,0.389540471699276,0.0628225,0.220547948708152,0.04522,0.168992522991123,0.221856221856222,3.17650353572827,1,0,0,0,0.609555592177543,0.911679263686804,67,216.00548051497,11,139.768252097922,1.2,2.54124094723494,8360,106223.87159442,6162.5,78301.9866866766,8360,106223.87159442,6162.5,78301.9866866766,8360,106223.87159442,18.5160583,0,corrected_q_rerun,1
sb_cb,fixed_payload,5,1.25,4,760,1,1,48.5,82.5903307851355,48.5,82.5903307851355,0,0,0,0,980.786796536797,72.0155781421507,0,0,980.786796536797,72.0155781421507,980.786796536797,72.0155781421507,965,0,1032.25,187.416519858575,1458.25,3471.97044415974,965,0,1032.25,187.416519858575,1458.25,3471.97044415974,0,0,15,0,0,0,15.7867965367965,72.0155781421503,0,0,190,0,760,0,0,0,48.5,82.5903307851355,48.5,82.5903307851355,194,330.361323140542,194,330.361323140542,NaN,NaN,0.03686,0.062768651396703,0.047605,0.0844962614955617,0.010745,0.0217276100988587,0.03686,0.062768651396703,0.0794820794820795,1.09255681300153,1,0,0,0,0.609555592177543,0.911679263686804,56,76.2372284170482,0,0,1,0,0,0,0,0,0,0,0,0,0,0,11.7075901,0,original_stable,0
s7_clean,fixed_payload,5,1.25,4,760,1,1,48.5,82.5903307851355,48.5,82.5903307851355,0,0,0,0,977.436147186147,73.0056720176963,0,0,977.436147186147,73.0056720176963,977.436147186147,73.0056720176963,962,0,1031.5,184.239968674532,1453.675,3477.37058117262,962,0,1031.5,184.239968674532,1453.675,3477.37058117262,3.68225108225108,0.803076143498488,36,0,0,0,15.7538961038961,72.2025958741979,0,0,162,0,760,0,0,0,48.5,82.5903307851355,48.5,82.5903307851355,194,330.361323140542,194,330.361323140542,NaN,NaN,0.03686,0.062768651396703,0.047443,0.0842675498103106,0.010583,0.0214988984136076,0.03686,0.062768651396703,0.0798300798300798,1.08813504933158,1,0,0,0,0.609555592177543,0.911679263686804,56,76.2372284170482,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3.5768136,0,original_stable,0
s7_busy,fixed_payload,5,1.25,4,760,0.5,1,48.5,82.5903307851355,48.5,82.5903307851355,0,0,0,0,2803.62965367965,35.2610932732668,0,0,2803.62965367965,35.2610932732668,2803.62965367965,35.2610932732668,2071.25,4043.7496572876,7298.8,11242.4499505674,15192.25,73470.4523357463,2071.25,4043.7496572876,7298.8,11242.4499505674,15192.25,73470.4523357463,3.68225108225108,0.803076143498488,66.8337662337662,32.3760697303567,15.3292207792208,6.90590478193391,1657.03246753247,221.038457715661,138.751948051948,145.692313786606,162,0,760,0,0,0,48.5,82.5903307851355,48.5,82.5903307851355,194,330.361323140542,194,330.361323140542,NaN,NaN,0.03686,0.062768651396703,0.135958,0.229842537472664,0.099098,0.167073886075961,0.03686,0.062768651396703,0.480480480480481,4.08509973259884,1,0,0,0,0.609555592177543,0.911679263686804,103.5,171.533763938358,42,114.355842625572,1.85649350649351,0.899335270287689,43596,61637.7991751834,20317.5,27616.9359940757,43596,61637.7991751834,16915.5,21213.0088070437,36351,48829.9448011194,14.03565,0,original_stable,0
sf_cf,fixed_payload,5,1,5,950,0.5,1,37.5,31.7655118404367,37.5,31.7655118404367,0,0,0,0,2778.67857142857,1687.65626477978,0,0,2778.67857142857,1687.65626477978,2778.67857142857,1687.65626477978,2528.75,1540.62732426118,5811.875,7695.1952433458,11322.5,71377.1051054613,2528.75,1540.62732426118,5811.875,7695.1952433458,11322.5,71377.1051054613,536,597.191622600211,0,0,1209.55357142857,1228.64461868546,0,0,83.125,1056.20326869452,0,0,950,0,0,0,37.5,31.7655118404367,37.5,31.7655118404367,187.5,158.827559202184,187.5,158.827559202184,NaN,NaN,0.035625,0.0301772362484149,0.1045325,0.151553256990724,0.0655825,0.0791278899945278,0.03895,0.0724253669961958,0.376698376698377,4.46239815333323,1,0,7.49300135403836e-17,9.52076092928457e-16,0.520833333333333,0.44118766445051,47.5,69.8841260489608,3.5,44.4717165766114,1.0875,1.11179291441529,1425,18106.3417490489,1425,18106.3417490489,3325,42248.1307477809,1425,18106.3417490489,3325,42248.1307477809,0.6843588,0,corrected_q_rerun,1
sf_cb,fixed_payload,5,1,5,950,1,1,37.5,31.7655118404367,37.5,31.7655118404367,0,0,0,0,1263.76785714286,234.837891106086,0,0,1263.76785714286,234.837891106086,1263.76785714286,234.837891106086,1257.5,95.2965355213102,1468.75,1890.04795450599,1792.5,6003.68173784254,1257.5,95.2965355213102,1468.75,1890.04795450599,1792.5,6003.68173784254,123.767857142857,234.837891106086,0,0,0,0,0,0,0,0,190,0,950,0,0,0,37.5,31.7655118404367,37.5,31.7655118404367,187.5,158.827559202184,187.5,158.827559202184,NaN,NaN,0.035625,0.0301772362484149,0.0474375,0.048950653746113,0.0118125,0.0187734174976982,0.035625,0.0301772362484149,0.0656220656220656,0.920412979092002,1,0,6.76437307848238e-17,8.59495092470655e-16,0.520833333333333,0.44118766445051,44,25.4124094723494,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.2791598,0,original_stable,0
sb_cf,fixed_payload,5,1,5,950,0.005,1,37.5,31.7655118404367,37.5,31.7655118404367,0,0,0,0,2048.34821428571,950.129148798777,0,0,2048.34821428571,950.129148798777,2048.34821428571,950.129148798777,1666.25,714.724016409827,4734.375,5153.95429611086,7642.5,38976.2830282159,1666.25,714.724016409827,4734.375,5153.95429611086,7642.5,38976.2830282159,0,0,16.125,14.2944803281965,1010.97321428571,30.517581018134,0,0,71.25,905.317087452447,0,0,950,0,0,0,37.5,31.7655118404367,37.5,31.7655118404367,187.5,158.827559202184,187.5,158.827559202184,NaN,NaN,0.035625,0.0301772362484149,0.077,0.100696672534184,0.038525,0.0343067527876717,0.038475,0.0663899197465128,-0.013944013944014,0.155219152276262,1,0,0,0,0.520833333333333,0.44118766445051,47,63.5310236808735,3,38.1186142085241,1.075,0.952965355213102,2850,36212.6834980979,1962.5,24935.9267947428,2850,36212.6834980979,1962.5,24935.9267947428,2850,36212.6834980979,17.1997806,0,corrected_q_rerun,1
sb_cb,fixed_payload,5,1,5,950,1,1,37.5,31.7655118404367,37.5,31.7655118404367,0,0,0,0,1175.4375,259.68305929557,0,0,1175.4375,259.68305929557,1175.4375,259.68305929557,1155,0,1318.75,2080.64102554861,1645,6226.0403207256,1155,0,1318.75,2080.64102554861,1645,6226.0403207256,0,0,15,0,0,0,20.4375,259.68305929557,0,0,190,0,950,0,0,0,37.5,31.7655118404367,37.5,31.7655118404367,187.5,158.827559202184,187.5,158.827559202184,NaN,NaN,0.035625,0.0301772362484149,0.04413,0.0470764885475272,0.008505,0.0168992522991124,0.035625,0.0301772362484149,0.0610800610800611,0.878101275008836,1,0,1.58353755577896e-16,1.68926779082727e-16,0.520833333333333,0.44118766445051,44,25.4124094723494,0,0,1,0,0,0,0,0,0,0,0,0,0,0,11.3081744,0,original_stable,0
s7_clean,fixed_payload,5,1,5,950,1,1,37.5,31.7655118404367,37.5,31.7655118404367,0,0,0,0,1171.91964285714,256.733404624672,0,0,1171.91964285714,256.733404624672,1171.91964285714,256.733404624672,1151.75,3.17655118404367,1315,2020.28655305178,1643,6187.92170651708,1151.75,3.17655118404367,1315,2020.28655305178,1643,6187.92170651708,3.66964285714286,0.567241282864943,36,0,0,0,20.25,257.300645907538,0,0,162,0,950,0,0,0,37.5,31.7655118404367,37.5,31.7655118404367,187.5,158.827559202184,187.5,158.827559202184,NaN,NaN,0.035625,0.0301772362484149,0.0439975,0.0468541299646442,0.0083725,0.0166768937162293,0.035625,0.0301772362484149,0.0610800610800611,0.878101275008836,1,0,0,0,0.520833333333333,0.44118766445051,44,25.4124094723494,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3.693218,0,original_stable,0
