protocol,load_mode,lambda_base,lambda_effective,M,Tp_us,best_q,stable_fraction,stability_class,arrival_rate_pkt_s,goodput_pkt_s,rate_relative_error,rate_threshold,rate_check_status,little_relative_error,little_threshold,little_check_status,n_aloha_probability_tests,aloha_ci95_coverage_fraction,aloha_ci95_all_inside,aloha_probability_check_status,aloha_controlled_file_status,aloha_controlled_available,aloha_controlled_K,aloha_controlled_q,aloha_controlled_trials,aloha_controlled_probability_pass,aloha_controlled_service_relative_error,aloha_controlled_preregistered_parameters_valid,aloha_controlled_probability_status,aloha_controlled_service_status,aloha_controlled_hard_gate_status,overall_status
sf_cf,fixed_packet,5,5,3,594,0.55,0.666666666666667,mixed,192,152.666666666667,NaN,0.05,not_applicable,NaN,0.05,not_applicable,0,NaN,NaN,not_applicable,not_applicable,NaN,NaN,NaN,NaN,NaN,NaN,NaN,not_applicable,not_applicable,not_applicable,not_applicable
sf_cb,fixed_packet,5,5,3,594,0.75,0.666666666666667,mixed,192,131.666666666667,NaN,0.05,not_applicable,NaN,0.05,not_applicable,31,1,1,diagnostic_only,present,1,40,0.025,13392,1,0.0114443786273514,1,pass,pass,pass,not_applicable
sb_cf,fixed_packet,5,5,3,594,0.003,1,stable,192,191.333333333333,0.00347222222222395,0.05,pass,0.00587313484204232,0.05,pass,0,NaN,NaN,not_applicable,not_applicable,NaN,NaN,NaN,NaN,NaN,NaN,NaN,not_applicable,not_applicable,not_applicable,pass
sb_cb,fixed_packet,5,5,3,594,0.7,1,stable,192,192,0,0.05,pass,0.000589479017469996,0.05,pass,0,NaN,NaN,not_applicable,not_applicable,NaN,NaN,NaN,NaN,NaN,NaN,NaN,not_applicable,not_applicable,not_applicable,pass
s7_clean,fixed_packet,5,5,3,594,0.9,1,stable,192,192,0,0.05,pass,0.000702366471319002,0.05,pass,0,NaN,NaN,not_applicable,not_applicable,NaN,NaN,NaN,NaN,NaN,NaN,NaN,not_applicable,not_applicable,not_applicable,pass
s7_busy,fixed_packet,5,5,3,594,0.75,1,stable,192,191.666666666667,0.00173611111110938,0.05,pass,0.00735861174135821,0.05,pass,0,NaN,NaN,not_applicable,not_applicable,NaN,NaN,NaN,NaN,NaN,NaN,NaN,not_applicable,not_applicable,not_applicable,pass
unslotted,fixed_packet,5,5,3,594,0.85,0.666666666666667,mixed,192,133.333333333333,NaN,0.05,not_applicable,NaN,0.05,not_applicable,0,NaN,NaN,not_applicable,not_applicable,NaN,NaN,NaN,NaN,NaN,NaN,NaN,not_applicable,not_applicable,not_applicable,not_applicable
sf_cf,fixed_packet,5,5,4,792,0.4,1,stable,192,191.333333333333,0.00347222222222395,0.05,pass,0.00598494137214451,0.05,pass,0,NaN,NaN,not_applicable,not_applicable,NaN,NaN,NaN,NaN,NaN,NaN,NaN,not_applicable,not_applicable,not_applicable,pass
sf_cb,fixed_packet,5,5,4,792,0.7,0.666666666666667,mixed,192,153,NaN,0.05,not_applicable,NaN,0.05,not_applicable,32,1,1,diagnostic_only,present,1,40,0.025,13392,1,0.0114443786273514,1,pass,pass,pass,not_applicable
sb_cf,fixed_packet,5,5,4,792,0.0009,1,stable,192,189.333333333333,0.0138888888888906,0.05,pass,0.0249504514401287,0.05,pass,0,NaN,NaN,not_applicable,not_applicable,NaN,NaN,NaN,NaN,NaN,NaN,NaN,not_applicable,not_applicable,not_applicable,pass
sb_cb,fixed_packet,5,5,4,792,0.55,1,stable,192,192,0,0.05,pass,0.000458446232567351,0.05,pass,0,NaN,NaN,not_applicable,not_applicable,NaN,NaN,NaN,NaN,NaN,NaN,NaN,not_applicable,not_applicable,not_applicable,pass
s7_clean,fixed_packet,5,5,4,792,0.9,1,stable,192,192,0,0.05,pass,0.000540242932825861,0.05,pass,0,NaN,NaN,not_applicable,not_applicable,NaN,NaN,NaN,NaN,NaN,NaN,NaN,not_applicable,not_applicable,not_applicable,pass
s7_busy,fixed_packet,5,5,4,792,0.75,1,stable,192,190.666666666667,0.00694444444444272,0.05,pass,0.00617439233361864,0.05,pass,0,NaN,NaN,not_applicable,not_applicable,NaN,NaN,NaN,NaN,NaN,NaN,NaN,not_applicable,not_applicable,not_applicable,pass
unslotted,fixed_packet,5,5,4,792,0.65,0.666666666666667,mixed,192,134,NaN,0.05,not_applicable,NaN,0.05,not_applicable,0,NaN,NaN,not_applicable,not_applicable,NaN,NaN,NaN,NaN,NaN,NaN,NaN,not_applicable,not_applicable,not_applicable,not_applicable
sf_cf,fixed_packet,5,5,5,990,NaN,0,unstable,NaN,NaN,NaN,0.05,not_applicable,NaN,0.05,not_applicable,0,NaN,NaN,not_applicable,not_applicable,NaN,NaN,NaN,NaN,NaN,NaN,NaN,not_applicable,not_applicable,not_applicable,not_applicable
sf_cb,fixed_packet,5,5,5,990,0.7,0.333333333333333,mixed,192,94.3333333333333,NaN,0.05,not_applicable,NaN,0.05,not_applicable,37,1,1,diagnostic_only,present,1,40,0.025,13392,1,0.0114443786273514,1,pass,pass,pass,not_applicable
sb_cf,fixed_packet,5,5,5,990,NaN,0,unstable,NaN,NaN,NaN,0.05,not_applicable,NaN,0.05,not_applicable,0,NaN,NaN,not_applicable,not_applicable,NaN,NaN,NaN,NaN,NaN,NaN,NaN,not_applicable,not_applicable,not_applicable,not_applicable
sb_cb,fixed_packet,5,5,5,990,0.3,1,stable,192,191.666666666667,0.00173611111110938,0.05,pass,0.000374863639979961,0.05,pass,0,NaN,NaN,not_applicable,not_applicable,NaN,NaN,NaN,NaN,NaN,NaN,NaN,not_applicable,not_applicable,not_applicable,pass
s7_clean,fixed_packet,5,5,5,990,0.75,1,stable,192,192,0,0.05,pass,0.000436270371523207,0.05,pass,0,NaN,NaN,not_applicable,not_applicable,NaN,NaN,NaN,NaN,NaN,NaN,NaN,not_applicable,not_applicable,not_applicable,pass
s7_busy,fixed_packet,5,5,5,990,0.65,1,stable,192,191,0.00520833333333333,0.05,pass,0.00235843748235493,0.05,pass,0,NaN,NaN,not_applicable,not_applicable,NaN,NaN,NaN,NaN,NaN,NaN,NaN,not_applicable,not_applicable,not_applicable,pass
unslotted,fixed_packet,5,5,5,990,0.5,1,stable,192,192,0,0.05,pass,0.000317351070937087,0.05,pass,0,NaN,NaN,not_applicable,not_applicable,NaN,NaN,NaN,NaN,NaN,NaN,NaN,not_applicable,not_applicable,not_applicable,pass
sf_cf,fixed_packet,5,5,6,1188,NaN,0,unstable,NaN,NaN,NaN,0.05,not_applicable,NaN,0.05,not_applicable,0,NaN,NaN,not_applicable,not_applicable,NaN,NaN,NaN,NaN,NaN,NaN,NaN,not_applicable,not_applicable,not_applicable,not_applicable
sf_cb,fixed_packet,5,5,6,1188,0.85,0.333333333333333,mixed,192,91.6666666666667,NaN,0.05,not_applicable,NaN,0.05,not_applicable,40,1,1,diagnostic_only,present,1,40,0.025,13392,1,0.0114443786273514,1,pass,pass,pass,not_applicable
sb_cf,fixed_packet,5,5,6,1188,NaN,0,unstable,NaN,NaN,NaN,0.05,not_applicable,NaN,0.05,not_applicable,0,NaN,NaN,not_applicable,not_applicable,NaN,NaN,NaN,NaN,NaN,NaN,NaN,not_applicable,not_applicable,not_applicable,not_applicable
sb_cb,fixed_packet,5,5,6,1188,0.3,1,stable,192,191.333333333333,0.00347222222222395,0.05,pass,0.00066619492153431,0.05,pass,0,NaN,NaN,not_applicable,not_applicable,NaN,NaN,NaN,NaN,NaN,NaN,NaN,not_applicable,not_applicable,not_applicable,pass
s7_clean,fixed_packet,5,5,6,1188,0.75,1,stable,192,191.666666666667,0.00173611111110938,0.05,pass,0.000487160849513289,0.05,pass,0,NaN,NaN,not_applicable,not_applicable,NaN,NaN,NaN,NaN,NaN,NaN,NaN,not_applicable,not_applicable,not_applicable,pass
s7_busy,fixed_packet,5,5,6,1188,0.55,1,stable,192,191.333333333333,0.00347222222222395,0.05,pass,0.0164983510265024,0.05,pass,0,NaN,NaN,not_applicable,not_applicable,NaN,NaN,NaN,NaN,NaN,NaN,NaN,not_applicable,not_applicable,not_applicable,pass
unslotted,fixed_packet,5,5,6,1188,0.4,0.666666666666667,mixed,192,132.666666666667,NaN,0.05,not_applicable,NaN,0.05,not_applicable,0,NaN,NaN,not_applicable,not_applicable,NaN,NaN,NaN,NaN,NaN,NaN,NaN,not_applicable,not_applicable,not_applicable,not_applicable
